Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1972-10-10 00:00:00-04:00,0.010458869859576225,0.010458869859576225,0.010458869859576225,0.010458869859576225,0,0.0,0.0
1972-10-11 00:00:00-04:00,0.010458871974768568,0.01050278265029192,0.010371585256120391,0.01050278265029192,1382400,0.0,0.0
1972-10-12 00:00:00-04:00,0.01045887421971165,0.01045887421971165,0.010415498167276382,0.010415498167276382,1075200,0.0,0.0
1972-10-13 00:00:00-04:00,0.010415498167276382,0.010415498167276382,0.010415498167276382,0.010415498167276382,153600,0.0,0.0
1972-10-16 00:00:00-04:00,0.010371584755565714,0.010371584755565714,0.010154170915484427,0.010154170915484428,1996800,0.0,0.0
1972-10-17 00:00:00-04:00,0.010154175801467468,0.010371589746163926,0.010066889045031321,0.010328213684260845,7372800,0.0,0.0
1972-10-18 00:00:00-04:00,0.010415501236437991,0.011156100146253935,0.010415501236437991,0.011069349013268948,23347200,0.0,0.0
1972-10-19 00:00:00-04:00,0.011069343795601004,0.011156094887694824,0.011069343795601004,0.011112718842923641,31795200,0.0,0.0
1972-10-20 00:00:00-04:00,0.01102542970329523,0.01102542970329523,0.01102542970329523,0.01102542970329523,153600,0.0,0.0
1972-10-23 00:00:00-04:00,0.011025433062020234,0.011025433062020234,0.01098205801099539,0.010982058010995388,1382400,0.0,0.0
1972-10-24 00:00:00-04:00,0.01102542970329523,0.01102542970329523,0.01102542970329523,0.01102542970329523,307200,0.0,0.0
1972-10-25 00:00:00-04:00,0.010938145224224897,0.010938145224224897,0.010807483457028868,0.010807483457028866,3686400,0.0,0.0
1972-10-26 00:00:00-04:00,0.010894767940044403,0.010894767940044403,0.010894767940044403,0.010894767940044403,153600,0.0,0.0
1972-10-27 00:00:00-04:00,0.010938149876892568,0.010938149876892568,0.010938149876892568,0.010938149876892567,614400,0.0,0.0
1972-10-30 00:00:00-05:00,0.010938142977765668,0.010982054642684057,0.010851391904874816,0.010894767940044403,3993600,0.0,0.0
1972-10-31 00:00:00-05:00,0.010938145328801283,0.011243381537497044,0.010938145328801283,0.011243381537497044,2150400,0.0,0.0
1972-11-01 00:00:00-05:00,0.011374052045160867,0.011766575276851654,0.011374052045160867,0.011766575276851654,6758400,0.0,0.0
1972-11-02 00:00:00-05:00,0.01185332238674164,0.011984519841047744,0.01185332238674164,0.011853322386741638,2150400,0.0,0.0
1972-11-03 00:00:00-05:00,0.011809945106506348,0.011809945106506348,0.011766570045419582,0.011809945106506348,4300800,0.0,0.0
1972-11-06 00:00:00-05:00,0.011809945106506348,0.011809945106506348,0.011809945106506348,0.011809945106506348,460800,0.0,0.0
1972-11-08 00:00:00-05:00,0.011853319203221536,0.011984516622291129,0.011853319203221536,0.0119406059384346,2150400,0.0,0.0
1972-11-09 00:00:00-05:00,0.0119406059384346,0.0119406059384346,0.011853319203221536,0.0119406059384346,2457600,0.0,0.0
1972-11-10 00:00:00-05:00,0.0119406059384346,0.0119406059384346,0.0119406059384346,0.0119406059384346,0,0.0,0.0
1972-11-13 00:00:00-05:00,0.01189723052084446,0.01189723052084446,0.011809943780981623,0.01189723052084446,1228800,0.0,0.0
1972-11-14 00:00:00-05:00,0.011853326435043703,0.011853326435043703,0.011766575276851654,0.011766575276851654,460800,0.0,0.0
1972-11-15 00:00:00-05:00,0.011766560168008769,0.011809935192684475,0.011679273491621634,0.01172264851629734,1689600,0.0,0.0
1972-11-16 00:00:00-05:00,0.011722663568755499,0.011766575276851654,0.011679288488384126,0.011766575276851654,1843200,0.0,0.0
1972-11-17 00:00:00-05:00,0.011766560168008769,0.011853311214808203,0.011722648516297339,0.01172264851629734,4147200,0.0,0.0
1972-11-20 00:00:00-05:00,0.011722663078425495,0.011766574784684932,0.011679287999868395,0.011679287999868393,460800,0.0,0.0
1972-11-21 00:00:00-05:00,0.011679281362744091,0.0119406059384346,0.011591994627531027,0.0119406059384346,1689600,0.0,0.0
1972-11-22 00:00:00-05:00,0.0119406059384346,0.012071267727555509,0.0119406059384346,0.0119406059384346,1382400,0.0,0.0
1972-11-24 00:00:00-05:00,0.01194060657451164,0.011984517260707294,0.01189723052084446,0.01189723052084446,1075200,0.0,0.0
1972-11-27 00:00:00-05:00,0.011897229772155083,0.012201930396258831,0.011853319088722716,0.012201930396258831,18739200,0.0,0.0
1972-11-28 00:00:00-05:00,0.012115182662710267,0.012115182662710267,0.01185332238674164,0.011853322386741638,10444800,0.0,0.0
1972-11-29 00:00:00-05:00,0.011766564878692628,0.011766564878692628,0.011330666951835155,0.011330666951835155,10752000,0.0,0.0
1972-11-30 00:00:00-05:00,0.011243381537497044,0.011243381537497044,0.011200005493004246,0.011243381537497044,614400,0.0,0.0
1972-12-01 00:00:00-05:00,0.011286761365422704,0.011417959816753863,0.011286761365422704,0.011417959816753864,4454400,0.0,0.0
1972-12-04 00:00:00-05:00,0.011504710982209343,0.01185332238674164,0.011504710982209343,0.011853322386741638,2918400,0.0,0.0
1972-12-05 00:00:00-05:00,0.012027888558804989,0.012027888558804989,0.012027888558804989,0.012027888558804989,3993600,0.0,0.0
1972-12-06 00:00:00-05:00,0.012027888558804989,0.012027888558804989,0.011984512522287761,0.012027888558804989,1228800,0.0,0.0
1972-12-07 00:00:00-05:00,0.012027892673647667,0.012027892673647667,0.0119406059384346,0.0119406059384346,1996800,0.0,0.0
1972-12-08 00:00:00-05:00,0.011940613223511231,0.011940613223511231,0.011766575276851654,0.011766575276851654,29337600,0.0,0.0
1972-12-11 00:00:00-05:00,0.011853319834648806,0.01189723052084446,0.011853319834648806,0.01189723052084446,1075200,0.0,0.0
1972-12-12 00:00:00-05:00,0.011809950357223027,0.011809950357223027,0.011766575276851654,0.011766575276851654,614400,0.0,0.0
1972-12-13 00:00:00-05:00,0.011809946323735325,0.01185332238674164,0.011809946323735325,0.011853322386741638,307200,0.0,0.0
1972-12-14 00:00:00-05:00,0.01189723052084446,0.01194060657451164,0.01189723052084446,0.01189723052084446,4915200,0.0,0.0
1972-12-15 00:00:00-05:00,0.011940600614292305,0.012027887310585485,0.011940600614292305,0.011984511278569698,4608000,0.0,0.0
1972-12-18 00:00:00-05:00,0.011984516622291129,0.011984516622291129,0.011897229887078064,0.0119406059384346,4608000,0.0,0.0
1972-12-19 00:00:00-05:00,0.011940600614292305,0.011984511278569698,0.011897224582276517,0.011984511278569698,460800,0.0,0.0
1972-12-20 00:00:00-05:00,0.011984512522287761,0.012027888558804989,0.011243379470171986,0.012027888558804989,614400,0.0,0.0
1972-12-21 00:00:00-05:00,0.011984516622291129,0.011984516622291129,0.011897229887078064,0.0119406059384346,27187200,0.0,0.0
1972-12-22 00:00:00-05:00,0.011940601853453445,0.012027888558804989,0.01189722581693622,0.012027888558804989,3686400,0.0,0.0
1972-12-26 00:00:00-05:00,0.012027895904054058,0.01215855772826762,0.01185332238674164,0.011853322386741638,1843200,0.0,0.0
1972-12-27 00:00:00-05:00,0.011853319203221536,0.0119406059384346,0.011766568097957156,0.0119406059384346,2304000,0.0,0.0
1972-12-29 00:00:00-05:00,0.011940601853453445,0.012027888558804989,0.011853315148101904,0.012027888558804989,921600,0.0,0.0
1973-01-02 00:00:00-05:00,0.01207126397639513,0.012158550684483741,0.01207126397639513,0.01207126397639513,1382400,0.0,0.0
1973-01-03 00:00:00-05:00,0.012027888558804989,0.012027888558804989,0.011984512522287761,0.012027888558804989,2304000,0.0,0.0
1973-01-04 00:00:00-05:00,0.012027887310585485,0.012158549041446205,0.011984511278569698,0.011984511278569698,5222400,0.0,0.0
1973-01-05 00:00:00-05:00,0.011984516622291129,0.011984516622291129,0.011897229887078064,0.0119406059384346,4761600,0.0,0.0
1973-01-08 00:00:00-05:00,0.01194060657451164,0.01194060657451164,0.011853319834648806,0.01189723052084446,1996800,0.0,0.0
1973-01-09 00:00:00-05:00,0.011853325939248396,0.011853325939248396,0.011592001215051856,0.011679287999868393,10752000,0.0,0.0
1973-01-10 00:00:00-05:00,0.011679278552988488,0.011679278552988488,0.011374042369425295,0.011374042369425297,3840000,0.0,0.0
1973-01-11 00:00:00-05:00,0.011504711397940928,0.011679284921561695,0.011504711397940928,0.011635908856987953,3993600,0.0,0.0
1973-01-12 00:00:00-05:00,0.011635909560130088,0.01176657239440999,0.011591998860239983,0.011591998860239983,5836800,0.0,0.0
1973-01-15 00:00:00-05:00,0.011504709428848556,0.011504709428848556,0.011461333371698856,0.011461333371698856,1075200,0.0,0.0
1973-01-16 00:00:00-05:00,0.011461338354228957,0.011679287999868395,0.011417963275671855,0.011679287999868393,10444800,0.0,0.0
1973-01-17 00:00:00-05:00,0.011679273491621634,0.011809935192684475,0.011635897469497907,0.01172264851629734,1996800,0.0,0.0
1973-01-18 00:00:00-05:00,0.011722648516297339,0.011722648516297339,0.011722648516297339,0.01172264851629734,0,0.0,0.0
1973-01-19 00:00:00-05:00,0.01163590339275789,0.01163590339275789,0.011504705995321274,0.011504705995321274,1843200,0.0,0.0
1973-01-22 00:00:00-05:00,0.011461329083639261,0.011461329083639261,0.011374042369425295,0.011374042369425297,921600,0.0,0.0
1973-01-23 00:00:00-05:00,0.011374044349752754,0.01141795602813931,0.01098205801099539,0.010982058010995388,4608000,0.0,0.0
1973-01-24 00:00:00-05:00,0.011069343173296997,0.011286756022451975,0.011069343173296997,0.011156094260513783,4761600,0.0,0.0
1973-01-26 00:00:00-05:00,0.011069349013268948,0.011069349013268948,0.010894775487059291,0.011069349013268948,3379200,0.0,0.0
1973-01-29 00:00:00-05:00,0.010982059844079763,0.010982059844079763,0.010676823556423189,0.010676823556423187,2918400,0.0,0.0
1973-01-30 00:00:00-05:00,0.010589533739093061,0.010589533739093061,0.010458871974768568,0.01050278265029192,3840000,0.0,0.0
1973-01-31 00:00:00-05:00,0.010458876502600073,0.010458876502600073,0.010328213684260845,0.010328213684260845,1536000,0.0,0.0
1973-02-01 00:00:00-05:00,0.0104154971534269,0.0106768217101789,0.0104154971534269,0.01054615993052721,9369600,0.0,0.0
1973-02-02 00:00:00-05:00,0.010546159930527212,0.0106768217101789,0.010502783882314189,0.01054615993052721,7680000,0.0,0.0
1973-02-05 00:00:00-05:00,0.010546159930527212,0.010546159930527212,0.010546159930527212,0.01054615993052721,307200,0.0,0.0
1973-02-06 00:00:00-05:00,0.010546158693416742,0.010589533739093061,0.01050278265029192,0.01050278265029192,3532800,0.0,0.0
1973-02-07 00:00:00-05:00,0.01054616047412403,0.010633447207510473,0.01054616047412403,0.010633447207510471,9984000,0.0,0.0
1973-02-08 00:00:00-05:00,0.01063344326156701,0.01063344326156701,0.010458869859576225,0.010458869859576225,2611200,0.0,0.0
1973-02-09 00:00:00-05:00,0.010458869859576225,0.010458869859576225,0.010371583158580831,0.010458869859576225,3072000,0.0,0.0
1973-02-12 00:00:00-05:00,0.010458872204621815,0.010807483457028868,0.010458872204621815,0.010807483457028866,6758400,0.0,0.0
1973-02-13 00:00:00-05:00,0.010807483457028868,0.01085139413351724,0.010764107412950774,0.010807483457028866,2457600,0.0,0.0
1973-02-14 00:00:00-05:00,0.010807483457028868,0.010807483457028868,0.01072073236632121,0.010807483457028866,3072000,0.0,0.0
1973-02-15 00:00:00-05:00,0.010894771281583988,0.01098205801099539,0.010894771281583988,0.010982058010995388,2918400,0.0,0.0
1973-02-16 00:00:00-05:00,0.011156094816096055,0.01133066825889803,0.011156094816096055,0.011243381537497044,3993600,0.0,0.0
1973-02-20 00:00:00-05:00,0.01133067305837968,0.011417959816753863,0.01133067305837968,0.011417959816753864,17510400,0.0,0.0
1973-02-21 00:00:00-05:00,0.011417954040166418,0.011417954040166418,0.011374042369425295,0.011374042369425297,3993600,0.0,0.0
1973-02-22 00:00:00-05:00,0.011374048740231579,0.011374048740231579,0.011069349013268948,0.011069349013268948,40857600,0.0,0.0
1973-02-23 00:00:00-05:00,0.011069343795601004,0.011156094887694824,0.011025432120962457,0.011112718842923641,6451200,0.0,0.0
1973-02-26 00:00:00-05:00,0.011069341368304784,0.011069341368304784,0.01102542970329523,0.01102542970329523,2457600,0.0,0.0
1973-02-27 00:00:00-05:00,0.011025436634587457,0.011025436634587457,0.010938149876892568,0.010938149876892567,4300800,0.0,0.0
1973-02-28 00:00:00-05:00,0.010807483457028868,0.010807483457028868,0.010764107412950774,0.010807483457028866,7680000,0.0,0.0
1973-03-01 00:00:00-05:00,0.010720739141106606,0.010720739141106606,0.010720739141106606,0.010720739141106606,307200,0.0,0.0
1973-03-02 00:00:00-05:00,0.010676822260510619,0.010676822260510619,0.010589535527124177,0.010633447207510471,7833600,0.0,0.0
1973-03-05 00:00:00-05:00,0.010633452219401299,0.010633452219401299,0.01037159189581871,0.01037159189581871,25036800,0.0,0.0
1973-03-06 00:00:00-05:00,0.010371580056824599,0.010415490710335444,0.009848931266634598,0.009892306290566921,17971200,0.0,0.0
1973-03-07 00:00:00-05:00,0.00976164830399414,0.00976164830399414,0.009151712606960925,0.00963098555803299,15360000,0.0,0.0
1973-03-08 00:00:00-05:00,0.009848942738512983,0.010371592137475977,0.009848942738512983,0.01011026743799448,9830400,0.0,0.0
1973-03-09 00:00:00-05:00,0.010110260989286721,0.010110260989286721,0.00984893645648792,0.009979598224163055,7680000,0.0,0.0
1973-03-12 00:00:00-05:00,0.01002297643572092,0.010110263175481915,0.01002297643572092,0.01002297643572092,1689600,0.0,0.0
1973-03-13 00:00:00-05:00,0.009936222301821321,0.009936222301821321,0.00971827283501625,0.00971827283501625,4454400,0.0,0.0
1973-03-14 00:00:00-05:00,0.009718280615849484,0.010022981409991338,0.009718280615849484,0.009936230257153511,5376000,0.0,0.0
1973-03-15 00:00:00-05:00,0.009936223563814102,0.010154172060852217,0.009761650115251541,0.009761650115251541,2150400,0.0,0.0
1973-03-16 00:00:00-05:00,0.009674365632236004,0.009674365632236004,0.009456951717262518,0.009674365632236004,3379200,0.0,0.0
1973-03-19 00:00:00-05:00,0.009587618685041968,0.009587618685041968,0.009456955827772617,0.009456955827772617,1536000,0.0,0.0
1973-03-20 00:00:00-05:00,0.0094130342771607,0.0094130342771607,0.009238996542990208,0.009238996542990208,460800,0.0,0.0
1973-03-21 00:00:00-05:00,0.009238994380634814,0.009238994380634814,0.00906442105770111,0.00906442105770111,6604800,0.0,0.0
1973-03-22 00:00:00-05:00,0.008803101443023108,0.008803101443023108,0.007539318874478339,0.00753931887447834,12902400,0.0,0.0
1973-03-23 00:00:00-05:00,0.0075393189761548225,0.007669981225727163,0.007495407806436182,0.007626605685800314,16588800,0.0,0.0
1973-03-26 00:00:00-05:00,0.007626608805350495,0.007713359920688439,0.007626608805350495,0.007669984363019466,4147200,0.0,0.0
1973-03-27 00:00:00-05:00,0.007669980388095146,0.007975216023623943,0.0076266048529053014,0.007975216023623943,14592000,0.0,0.0
1973-03-28 00:00:00-05:00,0.007931306398271772,0.007931306398271772,0.007844019681215286,0.007844019681215286,2611200,0.0,0.0
1973-03-29 00:00:00-05:00,0.007887935265898705,0.007887935265898705,0.007887935265898705,0.007887935265898705,153600,0.0,0.0
1973-03-30 00:00:00-05:00,0.007931309752166271,0.00797522094418177,0.007931309752166271,0.007931309752166271,4147200,0.0,0.0
1973-04-02 00:00:00-05:00,0.007931304858700805,0.007975216023623943,0.00784401815858782,0.007975216023623943,4608000,0.0,0.0
1973-04-03 00:00:00-05:00,0.007975216023623943,0.007975216023623943,0.007975216023623943,0.007975216023623943,460800,0.0,0.0
1973-04-04 00:00:00-05:00,0.007975216023623943,0.007975216023623943,0.00788792932351096,0.007975216023623943,1536000,0.0,0.0
1973-04-05 00:00:00-05:00,0.007800639891527171,0.007800639891527171,0.00758269103243947,0.00758269103243947,4300800,0.0,0.0
1973-04-06 00:00:00-05:00,0.00758269103243947,0.00758269103243947,0.00758269103243947,0.00758269103243947,460800,0.0,0.0
1973-04-09 00:00:00-05:00,0.00758269103243947,0.00758269103243947,0.00758269103243947,0.00758269103243947,153600,0.0,0.0
1973-04-10 00:00:00-05:00,0.007582694516081672,0.007669981225727163,0.007582694516081672,0.007626605685800314,3993600,0.0,0.0
1973-04-11 00:00:00-05:00,0.007626602181984438,0.007669977701983693,0.007539315512440216,0.00758269103243947,1382400,0.0,0.0
1973-04-12 00:00:00-05:00,0.00758269103243947,0.00758269103243947,0.00758269103243947,0.00758269103243947,460800,0.0,0.0
1973-04-13 00:00:00-05:00,0.00758269103243947,0.00758269103243947,0.007539315512440216,0.00758269103243947,921600,0.0,0.0
1973-04-16 00:00:00-05:00,0.007495411817245147,0.007495411817245147,0.007408660690970756,0.007452036254107952,2764800,0.0,0.0
1973-04-17 00:00:00-05:00,0.007452036254107951,0.007452036254107951,0.007452036254107951,0.007452036254107952,0,0.0,0.0
1973-04-18 00:00:00-05:00,0.007408662233501673,0.007408662233501673,0.007364751031143476,0.007408662233501673,2304000,0.0,0.0
1973-04-19 00:00:00-05:00,0.007408656726582482,0.007626605685800313,0.007408656726582482,0.007626605685800314,2150400,0.0,0.0
1973-04-23 00:00:00-05:00,0.0076699818769395845,0.007844019681215286,0.0076699818769395845,0.007844019681215286,8601600,0.0,0.0
1973-04-24 00:00:00-05:00,0.007975217633557501,0.008061968721449375,0.007975217633557501,0.008061968721449375,2150400,0.0,0.0
1973-04-25 00:00:00-05:00,0.008061968721449375,0.008105879895236734,0.008061968721449375,0.008061968721449375,4300800,0.0,0.0
1973-04-26 00:00:00-05:00,0.00806196978484912,0.00806196978484912,0.008018594235181808,0.008018594235181808,8601600,0.0,0.0
1973-04-27 00:00:00-05:00,0.008018593115328258,0.008061968658937865,0.007844019681215286,0.007844019681215286,3379200,0.0,0.0
1973-04-30 00:00:00-04:00,0.007800644729286432,0.007800644729286432,0.007800644729286432,0.007800644729286432,1536000,0.0,0.0
1973-05-01 00:00:00-04:00,0.007757266052067279,0.007757266052067279,0.007757266052067279,0.00775726605206728,768000,0.0,0.0
1973-05-02 00:00:00-04:00,0.007713358849287033,0.007713358849287033,0.007713358849287033,0.007713358849287033,153600,0.0,0.0
1973-05-03 00:00:00-04:00,0.007713358849287033,0.007713358849287033,0.0076699832976430135,0.007713358849287033,614400,0.0,0.0
1973-05-04 00:00:00-04:00,0.007800644137605678,0.007844019681215286,0.007800644137605678,0.007844019681215286,3532800,0.0,0.0
1973-05-07 00:00:00-04:00,0.007757266052067279,0.007757266052067279,0.007757266052067279,0.00775726605206728,153600,0.0,0.0
1973-05-08 00:00:00-04:00,0.007757266052067279,0.007757266052067279,0.007757266052067279,0.00775726605206728,0,0.0,0.0
1973-05-09 00:00:00-04:00,0.007800644137605678,0.007887930854662164,0.007800644137605678,0.007844019681215286,1382400,0.0,0.0
1973-05-10 00:00:00-04:00,0.007844019681215286,0.007844019681215286,0.007844019681215286,0.007844019681215286,1228800,0.0,0.0
1973-05-11 00:00:00-04:00,0.007757266052067279,0.007757266052067279,0.007757266052067279,0.00775726605206728,307200,0.0,0.0
1973-05-14 00:00:00-04:00,0.007626609766813548,0.007626609766813548,0.007408660690970756,0.007452036254107952,9216000,0.0,0.0
1973-05-15 00:00:00-04:00,0.007408662233501673,0.007408662233501673,0.007408662233501673,0.007408662233501673,2304000,0.0,0.0
1973-05-16 00:00:00-04:00,0.007408662233501673,0.007408662233501673,0.007408662233501673,0.007408662233501673,0,0.0,0.0
1973-05-17 00:00:00-04:00,0.007495407015085221,0.007539318180167803,0.007495407015085221,0.00749540701508522,5529600,0.0,0.0
1973-05-18 00:00:00-04:00,0.007539318874478339,0.007539318874478339,0.007539318874478339,0.00753931887447834,614400,0.0,0.0
1973-05-21 00:00:00-04:00,0.007495411817245147,0.007495411817245147,0.007452036254107951,0.007452036254107952,3686400,0.0,0.0
1973-05-22 00:00:00-04:00,0.007452036254107951,0.007495411817245147,0.007321373934617958,0.007452036254107952,5990400,0.0,0.0
1973-05-23 00:00:00-04:00,0.007364746309928941,0.007364746309928941,0.007321370765566826,0.007321370765566826,1536000,0.0,0.0
1973-05-24 00:00:00-04:00,0.0073213706716965055,0.007364746215502485,0.007190708410438873,0.007234083954244852,5376000,0.0,0.0
1973-05-25 00:00:00-04:00,0.007321369243960611,0.007495407015085221,0.007321369243960611,0.00749540701508522,10905600,0.0,0.0
1973-05-29 00:00:00-04:00,0.007582699400420014,0.007887935265898705,0.007582699400420014,0.007887935265898705,1843200,0.0,0.0
1973-05-30 00:00:00-04:00,0.007800646666037267,0.007800646666037267,0.007669984363019466,0.007669984363019466,460800,0.0,0.0
1973-05-31 00:00:00-04:00,0.007669984363019466,0.007669984363019466,0.00758269761767064,0.007669984363019466,614400,0.0,0.0
1973-06-01 00:00:00-04:00,0.007669984363019466,0.007669984363019466,0.007669984363019466,0.007669984363019466,0,0.0,0.0
1973-06-04 00:00:00-04:00,0.007669984363019466,0.007669984363019466,0.007669984363019466,0.007669984363019466,0,0.0,0.0
1973-06-05 00:00:00-04:00,0.00758269103243947,0.00758269103243947,0.00758269103243947,0.00758269103243947,153600,0.0,0.0
1973-06-06 00:00:00-04:00,0.007495408045734804,0.007495408045734804,0.0066675233521510495,0.0069727590307593346,11827200,0.0,0.0
1973-06-07 00:00:00-04:00,0.0069727569322877115,0.0069727569322877115,0.006885470246124687,0.006928845774382353,4454400,0.0,0.0
1973-06-08 00:00:00-04:00,0.006928845774382353,0.006928845774382353,0.006928845774382353,0.006928845774382353,153600,0.0,0.0
1973-06-11 00:00:00-04:00,0.006928848827916211,0.006928848827916211,0.006842097733169794,0.006842097733169794,307200,0.0,0.0
1973-06-12 00:00:00-04:00,0.006798187388965879,0.006798187388965879,0.006536862812936306,0.006536862812936306,3686400,0.0,0.0
1973-06-13 00:00:00-04:00,0.00644957650566553,0.00644957650566553,0.0061009651981294155,0.0061009651981294155,149913600,0.0,0.0
1973-06-14 00:00:00-04:00,0.0060136813130038085,0.0060136813130038085,0.005229707222063202,0.005360369570553303,7372800,0.0,0.0
1973-06-15 00:00:00-04:00,0.005360365874753569,0.0054037414176117985,0.005229703616350889,0.005229703616350889,4300800,0.0,0.0
1973-06-18 00:00:00-04:00,0.005273079965263606,0.005273079965263606,0.005273079965263606,0.005273079965263605,3379200,0.0,0.0
1973-06-19 00:00:00-04:00,0.005273080124849633,0.005447653587907553,0.005229704574048192,0.005447653587907553,2764800,0.0,0.0
1973-06-20 00:00:00-04:00,0.0055344047988210915,0.006100965120060412,0.0055344047988210915,0.006013678386807442,4761600,0.0,0.0
1973-06-21 00:00:00-04:00,0.006013678463759509,0.0061009651981294155,0.005926927359333114,0.0061009651981294155,4300800,0.0,0.0
1973-06-22 00:00:00-04:00,0.006100965257062556,0.006188251992275621,0.0059703029692173,0.0059703029692173,1843200,0.0,0.0
1973-06-25 00:00:00-04:00,0.005926926439301569,0.005926926439301569,0.005752352997660637,0.005752352997660637,768000,0.0,0.0
1973-06-26 00:00:00-04:00,0.0056650678808602,0.0056650678808602,0.005142418667674065,0.005142418667674065,51916800,0.0,0.0
1973-06-27 00:00:00-04:00,0.005142417686887606,0.005273079965263606,0.005142417686887606,0.005273079965263605,5222400,0.0,0.0
1973-06-28 00:00:00-04:00,0.005273079159209119,0.0054037414176117985,0.005229703616350889,0.005229703616350889,2304000,0.0,0.0
1973-06-29 00:00:00-04:00,0.0052297044157748945,0.005273079965263606,0.0052297044157748945,0.005273079965263605,3532800,0.0,0.0
1973-07-02 00:00:00-04:00,0.005273080124849633,0.005447653587907553,0.005273080124849633,0.005447653587907553,3993600,0.0,0.0
1973-07-03 00:00:00-04:00,0.0055344040473475345,0.005621690768748522,0.0055344040473475345,0.005621690768748522,1843200,0.0,0.0
1973-07-05 00:00:00-04:00,0.005621690768748522,0.005621690768748522,0.005621690768748522,0.005621690768748522,0,0.0,0.0
