Date,AMZN,BJ,COST,DG,DLTR,HD,KR,LOW,PSMT,SFM,TGT,WMT,^GSPC,^IXIC
2026-02-13,198.7899932861328,102.77999877929688,1017.0042724609375,153.1139373779297,126.05999755859375,385.5610046386719,70.87662506103516,286.01708984375,154.97999572753906,68.95999908447266,114.6765365600586,133.36126708984375,6836.169921875,22546.669921875
2026-02-17,201.14999389648438,99.44000244140625,1010.5836181640625,148.9735565185547,128.52000427246094,377.6634521484375,69.29496002197266,279.81683349609375,152.5800018310547,67.55999755859375,115.44923400878906,128.34117126464844,6843.22021484375,22578.380859375
2026-02-18,204.7899932861328,98.97000122070312,994.6367797851562,151.3025360107422,132.5399932861328,378.1366882324219,68.49915313720703,280.7821960449219,152.10000610351562,67.66999816894531,114.57746887207031,126.11998748779297,6881.31005859375,22753.630859375
2026-02-19,204.86000061035156,99.19000244140625,986.3887329101562,151.0736083984375,133.57000732421875,373.2660217285156,67.27559661865234,276.8510437011719,152.92999267578125,67.8499984741211,114.57746887207031,124.37689208984375,6861.89013671875,22682.73046875
2026-02-20,210.11000061035156,96.3499984741211,983.8424072265625,149.9290313720703,134.50999450683594,376.884521484375,66.01225280761719,279.0206298828125,153.72999572753906,67.4800033569336,115.59783172607422,122.50431823730469,6909.509765625,22886.0703125
2026-02-23,205.27000427246094,98.97000122070312,984.5913696289062,152.17835998535156,130.41000366210938,371.6983642578125,67.90229797363281,273.0492858886719,151.3000030517578,71.5,112.27918243408203,125.31317901611328,6837.75,22627.26953125
2026-02-24,208.55999755859375,98.94000244140625,996.9833374023438,153.23336791992188,131.7100067138672,379.083251953125,69.39443969726562,277.25909423828125,155.22000122070312,73.94999694824219,114.43877410888672,126.24946594238281,6890.06982421875,22863.6796875
2026-02-25,210.63999938964844,97.05000305175781,993.3186645507812,154.0594482421875,127.69999694824219,370.29827880859375,67.23580169677734,261.76348876953125,155.3699951171875,73.7300033569336,115.35017395019531,125.25341796875,6946.1298828125,23152.080078125
2026-02-26,207.9199981689453,96.87999725341797,985.310302734375,153.27317810058594,126.94999694824219,369.82501220703125,66.82795715332031,263.126953125,153.8000030517578,75.73999786376953,113.71561431884766,123.92867279052734,6908.85986328125,22878.380859375
2026-02-27,210.0,98.79000091552734,1009.325439453125,155.5026092529297,126.4800033569336,375.3760070800781,67.88240051269531,263.30609130859375,154.6199951171875,73.87000274658203,112.7249755859375,127.4447250366211,6878.8798828125,22668.2109375
2026-03-02,208.38999938964844,99.7300033569336,1001.3170776367188,151.89968872070312,119.87999725341797,365.6050720214844,68.68815612792969,255.9414520263672,157.4199981689453,73.98999786376953,112.11077117919922,126.59809112548828,6881.6201171875,22748.859375
2026-03-03,208.72999572753906,100.25,1006.309814453125,152.3177032470703,118.41000366210938,361.76971435546875,68.28030395507812,256.4689025878906,151.75,77.98999786376953,119.66936492919922,127.40489196777344,6816.6298828125,22516.689453125
