Price,Close,High,Low,Open,Volume
Ticker,TGT,TGT,TGT,TGT,TGT
Date,,,,,
2021-05-10,185.0695343017578,187.97489220372466,184.80148260745872,186.34927135556535,3092700
2021-05-11,180.92771911621094,183.97141805923445,178.9475718598925,183.76390092782694,3297100
2021-05-12,175.49745178222656,180.4434654171258,175.32450326282287,179.82090088492694,3857300
2021-05-13,180.38296508789062,181.6972974631869,176.30162760206616,176.58697685951265,3132300
2021-05-14,182.587890625,183.53904143273923,181.09196785897663,181.76643800200569,2650300
2021-05-17,181.6021728515625,184.73234600468962,181.03147436241497,184.04059145973386,2583700
2021-05-18,179.0777130126953,183.63208023971578,178.88687551643895,183.2243681136013,4794900
2021-05-19,189.9908447265625,190.69352964174385,182.00119082782183,182.44361030451216,13378700
2021-05-20,192.40248107910156,193.27866301112257,188.3079004522867,189.35756619505628,7086300
2021-05-21,195.26519775390625,196.99152421210536,192.46318182808335,192.76681154122022,5084800
2021-05-24,195.5428466796875,198.22341395853232,195.47344520890152,196.34961395824237,3821000
2021-05-25,195.44744873046875,197.15642213200874,193.6777440696049,195.6643233932329,4103000
2021-05-26,197.01760864257812,197.74630429365016,196.0460144411487,196.2021578362449,3186800
2021-05-27,197.2431182861328,198.5183420662383,196.09802721567686,197.72891530008235,6623100
2021-05-28,196.852783203125,198.09331309997938,196.2108294657268,197.7896832913636,2632400
2021-06-01,197.15638732910156,198.47497551531995,196.09803810267852,197.40795606922927,3426400
2021-06-02,198.1193389892578,198.7786331748721,196.1848075368357,196.41036564960837,3331400
2021-06-03,198.81332397460938,199.7242001574129,196.93085358987048,198.08462832315786,3155400
2021-06-04,200.6871337890625,200.92136213007038,198.40562134895106,199.69818586111464,3085100
2021-06-07,200.29672241210938,201.83219841958712,199.86297317450362,200.82589701146745,2221700
2021-06-08,203.94891357421875,205.04195697748233,201.73678963327782,203.22888819219608,3441700
2021-06-09,201.20758056640625,205.42362331050828,201.16420299910772,203.515129482148,3372900
2021-06-10,200.9647216796875,202.73441293625018,200.7391635800725,200.9647216796875,2579400
2021-06-11,202.07508850097656,202.10978261426766,201.07745735392928,201.07745735392928,2510200
2021-06-14,202.18788146972656,202.56089947046303,200.8692800451928,202.26595315774443,2904200
2021-06-15,201.75418090820312,202.1358692207261,200.17532690561976,202.1358692207261,2518000
2021-06-16,200.61770629882812,202.12715851398684,199.1429614377524,201.86690630627297,2767600
2021-06-17,200.58303833007812,202.06645360456662,199.3772157395553,200.00181582470168,2826600
2021-06-18,199.9844207763672,200.71311631263947,197.79832093057425,199.40319839122316,4481400
2021-06-21,202.79515075683594,203.0293658474361,200.60905058572092,200.74785353813607,3049700
2021-06-22,205.7793426513672,206.34321142991874,202.89057081026667,203.41974547011353,2901400
2021-06-23,205.86605834960938,206.438610512656,204.5908345487219,205.48435690757827,2246400
2021-06-24,208.06082153320312,208.08684542730253,206.74223344224737,207.71382745389386,2141900
2021-06-25,208.67678833007812,209.709113769393,208.01748093046027,208.20833167908881,5987500
2021-06-28,209.2926483154297,210.14280623376212,208.00875445666813,208.98034837822019,2062900
2021-06-29,209.80453491210938,211.20120814236947,209.07582605159882,209.29270069457726,2089600
2021-06-30,209.70912170410156,210.75878762429647,208.8936708812853,209.75248604563046,2773200
2021-07-01,211.20986938476562,211.26191717895156,209.1799259896502,209.89995136216936,2125300
2021-07-02,213.90780639648438,214.25480054172564,211.85183895012472,212.1034077198779,2178900
2021-07-06,212.92752075195312,214.56709251509886,210.75877433313718,213.83839689525135,2305000
