Price,Close,High,Low,Open,Volume
Ticker,COST,COST,COST,COST,COST
Date,,,,,
2021-05-10,361.4154052734375,367.4882636267642,361.22591305685467,365.2144726775822,1998700
2021-05-11,358.2890319824219,360.8849371118365,356.2236993877279,359.35960251349013,1859700
2021-05-12,352.6235046386719,357.1141868352879,351.59080964318684,356.2236254586451,2344600
2021-05-13,359.56793212890625,361.3774756942429,352.0266108197293,353.4666532623887,2023100
2021-05-14,364.20086669921875,365.5272258185758,360.1080766345225,362.0407878727058,1876100
2021-05-17,363.7650451660156,366.6925185549901,362.7607997541005,364.78825715218693,1830800
2021-05-18,362.6754455566406,368.966217183513,362.3912361389912,366.12400735720513,1698200
2021-05-19,359.6911315917969,361.6522633140475,356.34679918070367,357.3131401146972,1725000
2021-05-20,363.4049987792969,364.2955603258582,358.3837721124795,359.236429425954,1427300
2021-05-21,360.6954345703125,365.08191707166293,360.4206794804714,364.7976786955472,1706600
2021-05-24,363.2818908691406,365.470390684694,361.80394369272693,364.12506496644005,1657000
2021-05-25,365.1103210449219,365.45137238545635,361.93651392348346,363.4428818357576,1379700
2021-05-26,365.33770751953125,367.3556814595383,364.7692596767541,365.56507509165885,1648000
2021-05-27,367.1188659667969,367.3746545100813,363.3292518664945,364.8735242383615,4452000
2021-05-28,358.3742370605469,365.04396440995845,357.19946621667054,363.9449731088514,4681200
2021-06-01,358.3364562988281,360.20284245494054,355.75003419036926,359.94702499162696,2117800
2021-06-02,360.572265625,361.8323283697369,357.84373913823225,358.4785121537134,1881000
2021-06-03,363.6796875,363.9828634844477,358.93318788004865,359.6721901843099,1780300
2021-06-04,367.1377258300781,367.3651222883831,363.52812147743424,363.9828854815892,1765900
2021-06-07,360.3922119140625,366.1240192643326,358.6584765851095,365.19555361572645,2515800
2021-06-08,359.72906494140625,361.1596243449299,357.82477494860757,360.4017132270017,1553800
2021-06-09,359.97540283203125,361.6996840311752,359.1890706986076,360.2122536919425,1398900
2021-06-10,362.8649597167969,363.19652775328444,359.53008148165367,360.26905492467654,1404000
2021-06-11,361.7470703125,363.6702982856116,360.51545731172416,363.6702982856116,1404200
2021-06-14,363.57550048828125,363.78393037125426,359.1416310607148,360.76171152437274,1652600
2021-06-15,363.71759033203125,364.27655478795924,361.4911868804855,363.57548562500773,1252000
2021-06-16,359.45440673828125,366.11465295264685,357.28484437831366,364.1819414949148,1801700
2021-06-17,364.513427734375,366.1429626029021,359.264805240841,360.37327984782917,1686500
2021-06-18,360.8470153808594,364.66504996617505,360.29750521215306,364.51346195109943,3415700
2021-06-21,366.4555358886719,367.2608343685136,360.5437493389218,362.1448630148875,1631600
2021-06-22,371.55267333984375,371.8558493789644,366.2282706447931,366.6640681307425,1934800
2021-06-23,371.35369873046875,372.74638283574814,370.04627745868123,372.3295230414838,1538000
2021-06-24,371.448486328125,374.69807329916284,371.19266888662685,372.7274867982373,1487300
2021-06-25,373.7601623535156,373.7980376763736,370.6716177054396,372.30115287459836,2056100
2021-06-28,375.683349609375,376.51706922132723,372.45270056928865,374.2243402884586,1645500
2021-06-29,377.8150634765625,378.4308699912635,374.66967680421544,375.4560090160715,1523600
2021-06-30,374.8591003417969,379.40662490686606,374.22432736882985,377.0381165057975,2031700
2021-07-01,373.7790222167969,376.77282010968025,373.16321585523616,375.45591564673055,1523400
2021-07-02,377.9571228027344,379.69085834038015,375.27595493234264,375.370701056863,1676600
2021-07-06,377.8812561035156,380.2876685156876,376.22330037351605,378.80972172079856,2113100
2021-07-07,383.3952331542969,384.75949647780647,378.20348059048615,378.20348059048615,2308600
2021-07-08,385.7353515625,387.14700251965604,381.9552206307558,382.27733436989917,2235500
2021-07-09,390.6806640625,392.22493594838573,386.15207779428,387.0615767966448,2304200
2021-07-12,386.4268798828125,392.5565806639837,383.25307290362053,392.2628879408676,2491300
2021-07-13,385.6500549316406,387.7627750823153,383.4141966160936,383.4141966160936,1540300
2021-07-14,388.3880615234375,388.8807009160948,385.83954389299174,387.0900944916539,1265800
2021-07-15,390.15966796875,390.5196858801379,386.4268963282384,388.87118433391197,1894100
2021-07-16,388.7859802246094,391.67557832553865,388.21753232668385,390.44393639462317,1413900
2021-07-19,392.3670654296875,393.47553999667787,388.4827061714755,388.4921894563284,2293100
2021-07-20,394.3471984863281,396.08096297194527,391.1355158602432,392.22502403339985,2045400
2021-07-21,393.1818542480469,395.1713780554867,390.5385909357239,395.1713780554867,1480000
2021-07-22,395.5788269042969,396.583072203355,391.7986676475065,394.1198175611066,1339200
2021-07-23,401.1590576171875,401.68960126491965,395.114618652889,396.2894186549762,1344500
2021-07-26,400.9696044921875,402.1727965610455,398.2410777128467,401.1306469005388,1220000
2021-07-27,402.0211486816406,402.22957858271457,399.42527266027497,401.69903500042756,1666500
2021-07-28,400.01263427734375,402.5137640286163,398.4210036254017,401.0073962066938,1362700
2021-07-29,403.66693115234375,404.20797025120146,398.9969567183179,400.2498802209408,1434200
2021-07-30,407.88140869140625,409.57094701288577,404.29351140347075,404.3314866934644,2283900
2021-08-02,407.1219787597656,408.82098877005853,403.85679980555557,408.73556611311517,1366900
2021-08-03,412.95947265625,414.6015344165501,407.3118438564031,408.07120472724466,1448100
2021-08-04,412.9309387207031,415.7310000583007,410.89020917748593,413.84214266728986,1280500
2021-08-05,420.6667785644531,420.96102183171575,414.5350883638808,415.5032408271332,1742600
2021-08-06,417.2876892089844,420.9230330860889,416.59477791039535,420.23015075415253,1789800
2021-08-09,418.0850524902344,420.2776545922174,416.98400090756627,418.255897830651,1472500
2021-08-10,420.514892578125,421.2457501910693,418.26534233353476,418.26534233353476,1893700
2021-08-11,421.72039794921875,425.23237333350187,419.34744943731306,422.8594248215961,2267500
2021-08-12,422.7265319824219,423.9320083827578,419.77459789444055,420.4864824584221,1230700
2021-08-13,425.06146240234375,425.5739983458343,421.94815559379725,423.12512860475624,1309300
2021-08-16,429.8453674316406,430.15861285369414,424.3306374574039,425.14694680074496,1515600
2021-08-17,429.3517761230469,430.7185966802488,426.8459577459462,429.8453389483375,1936700
2021-08-18,423.5333251953125,432.10441388168107,423.239081903347,428.04192727326546,2030100
2021-08-19,431.1741638183594,432.3511367874865,418.88228127363533,420.43894910590774,1953700
2021-08-20,435.66387939453125,437.21104657853783,430.60476552146343,432.34175122109934,1911200
2021-08-23,431.8101501464844,435.7302654549159,431.4874326469186,434.0312263258404,1835900
2021-08-24,428.8296813964844,432.24673232987726,427.41538468285825,432.1138333371048,1541700
2021-08-25,428.2981872558594,429.80737887140253,424.58689270569266,427.918492361394,1520600
2021-08-26,426.475830078125,429.4847417767246,423.9984855379466,428.2982674260662,1418600
2021-08-27,427.4534606933594,428.6684092041357,424.0933574031431,426.4758070398961,1310200
2021-08-30,432.7593994140625,433.38586135561906,427.54841326534756,428.11792675464073,1219800
2021-08-31,432.3417053222656,433.66107856078435,429.4467198079941,432.95869509087123,1699000
2021-09-01,433.3193664550781,433.4712386340938,428.8867149070988,432.33224074146057,1325400
2021-09-02,437.543212890625,437.98932835068615,435.09434287510464,436.07199646204856,1455000
2021-09-03,439.0428771972656,440.03953285035936,435.67330224153613,435.67330224153613,1302400
2021-09-07,436.2428283691406,439.6598797701149,434.37294391962513,438.99544264863357,1463400
2021-09-08,442.03289794921875,442.1562669503304,434.80012593828445,435.7777796496061,1372000
2021-09-09,442.26068115234375,445.89602574902824,441.59624394181355,443.5895266067457,1398700
2021-09-10,441.520263671875,444.59559545301124,439.6598802828738,443.42812340769706,1324800
2021-09-13,436.2997741699219,444.443720073495,434.91398045921034,443.3236954164357,1679500
2021-09-14,435.11328125,438.7106788651751,434.17360302342735,437.5242047541882,1383900
2021-09-15,437.3155212402344,438.75826378346557,432.9587904149551,434.9520443729294,1770300
2021-09-16,439.7642822265625,440.20089661679526,433.3668226784138,437.37236069312723,1577500
2021-09-17,436.1573791503906,439.2991602421383,433.7939030516743,438.16013352227606,3411400
2021-09-20,428.2127685546875,437.5242152844876,423.9224595274421,433.4237537062305,2602000
