Price,Close,High,Low,Open,Volume
Ticker,DG,DG,DG,DG,DG
Date,,,,,
2022-06-10,217.02609252929688,219.4813065776196,215.67758733974708,218.2816056796671,1417100
2022-06-13,214.76612854003906,216.92374776235695,211.6878131038358,213.57572282798623,1934800
2022-06-14,213.9198760986328,217.84450057259633,211.86455763229793,214.9056796904397,1463100
2022-06-15,215.99375915527344,217.78866280730415,213.20374289061974,214.08724520294209,1457600
2022-06-16,215.9751434326172,218.21645978353285,213.63154011397035,216.5424472768167,2257100
2022-06-17,214.645263671875,215.8728635036887,211.94823931505587,215.4264648549162,3634800
2022-06-21,222.24342346191406,222.37362366896562,215.0265856310765,215.36138819074597,1700100
2022-06-22,223.68490600585938,224.31730287541248,220.1322785150848,221.43429460830728,2040400
2022-06-23,226.55862426757812,228.20473785861208,223.8430101041094,226.09362155073575,1719900
2022-06-24,230.54832458496094,231.92474274416335,227.34911804574133,227.7304094608764,3158300
2022-06-27,229.4881591796875,233.62669513548423,227.8978576722525,230.64137114408086,1429300
2022-06-28,226.53073120117188,233.32906882979037,226.2982298366322,229.8787423360887,1280300
2022-06-29,229.75787353515625,230.77157617697483,226.18665563562965,227.86065426988628,1116500
2022-06-30,228.2605438232422,230.3158479560772,226.06573035606652,228.1396385716317,1510400
2022-07-01,229.6213836669922,230.3856934213861,226.49886279131218,226.76916381816895,1085000
2022-07-05,233.07017517089844,234.11411620256246,226.85310809370318,231.6627037200337,1846100
2022-07-06,235.9875946044922,237.2925349731426,231.99823270364934,233.97428201100493,1359400
2022-07-07,237.5535430908203,239.3617940037836,235.2978766938592,235.69867039781553,1837600
2022-07-08,235.7079620361328,237.1899882509883,233.1819807513496,236.24857832423547,1459800
2022-07-11,236.64007568359375,238.15006370850833,235.0461883730284,235.6240822151308,1021200
2022-07-12,230.73057556152344,238.81182999270456,229.64002713198286,236.60277144742705,1747600
2022-07-13,229.8823699951172,233.61074635555795,228.66132901269316,230.6560097966239,1966300
2022-07-14,231.485595703125,232.16602047339734,226.78783306291075,227.8038123074841,1952600
2022-07-15,227.5614471435547,234.28185168940612,226.39632954856586,234.08610567549218,2793400
2022-07-18,227.57077026367188,230.18063660468567,226.37769094594455,228.4749026841941,1597900
2022-07-19,228.6892852783203,230.2272348015064,226.50817434995182,230.2272348015064,1688300
2022-07-20,229.53746032714844,231.3923324831099,228.61469638165988,228.8663515180883,1266100
2022-07-21,230.17132568359375,230.85175041304151,225.12869304995925,229.89169460134895,1515100
2022-07-22,230.98223876953125,233.49889001814935,229.50021255033283,230.90766953413024,925600
2022-07-25,230.89834594726562,232.29648706309877,229.56544402107207,231.38303884975664,981800
2022-07-26,224.99818420410156,227.48687363348947,223.06875689884365,223.06875689884365,2158000
2022-07-27,227.85040283203125,229.7705144271153,224.28048067638483,226.49886921416766,1469400
2022-07-28,228.5028533935547,230.10605631648446,226.3870101151124,228.47489170953133,1474600
2022-07-29,231.56015014648438,231.75589618210225,226.7412249460139,229.4722682872458,1294300
2022-08-01,234.9622802734375,237.8144859175814,231.89568274797404,232.15668217839033,1257600
2022-08-02,233.60142517089844,236.64006112237135,232.60409185242537,235.931660484542,1225500
2022-08-03,234.87840270996094,235.88506606752352,232.7718608936693,235.55882743606827,1107600
2022-08-04,234.2166290283203,235.28853166739302,233.13539634478153,234.3284757808834,1319600
2022-08-05,235.8943634033203,236.09009518875337,231.79314105804434,233.02351202841507,1266500
2022-08-08,237.96363830566406,242.01823930697154,236.2765501771143,236.2765501771143,1326300
2022-08-09,236.71461486816406,239.28718936592747,236.66800732041574,239.28718936592747,1002600
2022-08-10,237.11544799804688,239.89308479062137,235.84779929025632,239.54821448054827,1112000
2022-08-11,234.76654052734375,239.52022620964834,234.2445700978226,238.23393177788012,1274900
2022-08-12,236.09945678710938,236.31383446449232,233.5641594995801,234.5521770470118,1026000
2022-08-15,235.763916015625,236.76124944258973,231.40170763818938,235.0368836564906,1290900
2022-08-16,239.3431396484375,240.99293608776057,235.66137052432978,236.04353254716304,1863700
2022-08-17,238.1873321533203,239.67870270074354,235.9130343808181,236.91968354403272,1235200
2022-08-18,240.1634063720703,240.77859198666843,237.52557795429,238.8584801192526,1342800
2022-08-19,236.62142944335938,239.42702780904037,235.55884264553924,239.3058510142253,1576600
2022-08-22,231.83975219726562,236.40702163736697,231.27117425020128,236.40702163736697,1822100
2022-08-23,230.78652954101562,232.5015794550791,228.94097278526698,232.14737910794233,1669300
2022-08-24,230.64671325683594,232.6693560194676,229.5561647197099,230.73992836843817,1718900
2022-08-25,229.36973571777344,231.88638713946142,219.4895317984018,223.66532393226356,3216700
2022-08-26,220.2725067138672,230.24591174337226,220.2725067138672,229.4909177219868,2783200
2022-08-29,222.4256591796875,223.68397790482982,218.08209648800735,219.0421524438872,1669900
2022-08-30,222.51885986328125,223.2179305619124,219.10740566315988,222.96627535069862,1599600
2022-08-31,221.2977752685547,222.67727052774637,220.46821210437918,221.75450648893576,2469400
2022-09-01,226.28451538085938,226.43363964528567,221.09274380345263,221.26984397900208,2471200
2022-09-02,226.1260223388672,229.14599795998643,225.1845982453874,227.26317821827985,1382800
2022-09-06,223.52549743652344,228.73590035890388,223.01284280582675,226.41499501126606,1438100
2022-09-07,229.192626953125,229.6213965144288,223.7864781098692,224.39234783295876,1962900
2022-09-08,230.60943603515625,232.2965243098178,227.41234544189294,228.36308553543788,1221000
2022-09-09,230.46957397460938,231.96093017143167,229.41631734988187,231.07544365196765,1142600
2022-09-12,230.34844970703125,231.55084499583512,229.63073317352786,230.51621984018237,1983500
2022-09-13,224.01019287109375,228.76386458941346,223.45093068181927,227.3284458301305,1726900
2022-09-14,224.69993591308594,225.65066167340782,221.885007693639,225.06345205029785,1454000
2022-09-15,224.49490356445312,227.68266416097146,223.13403971505718,225.06348162019242,1406000
2022-09-16,227.23526000976562,228.7918699852441,225.40836317159696,225.48293242128568,2263600
2022-09-19,228.93165588378906,229.8637500791186,226.10741160975093,226.60142039546525,2034500
2022-09-20,229.07142639160156,229.70525773523505,226.28447431154612,227.71057705643852,1676800
2022-09-21,223.963623046875,230.72130689629637,223.9356613549637,230.18069048162698,1749400
2022-09-22,223.88900756835938,225.7625258753786,222.9475976155786,223.7025915865628,1372300
2022-09-23,225.2125701904297,225.59473218197493,222.1086951541483,223.0501192905221,2321400
2022-09-26,222.26715087890625,225.52014997372103,220.54277121707722,225.21255723402376,2134500
2022-09-27,219.8344268798828,225.21260027440482,218.96757186186653,223.32978019540377,1620600
2022-09-28,224.64401245117188,225.86506776990052,220.06744085185875,221.63335224216573,1362300
2022-09-29,223.20860290527344,225.19396813536673,222.1460160685958,224.3364289412636,1700000
2022-09-30,223.57211303710938,227.86906782296785,220.72922291238677,223.28316611375914,2239000
2022-10-03,230.27059936523438,231.23286178151716,224.86137651782616,226.08522400327413,1827900
